default,student,balance,income,prob,row
No,No,624.7318835092829,38325.17375536383,5.513236209387487e-4,426
No,No,13.679382669679967,25221.637668779294,1.5024600324209415e-5,427
No,No,785.8664856500989,44778.01577567662,0.0013969977326049588,428
No,Yes,1353.0938456950473,18933.49619497017,0.01920604727272986,429
No,No,480.3212639148299,25553.2628515188,2.506828612313994e-4,430
No,No,0,29507.313246921753,1.3452446345534114e-5,431
No,Yes,1221.971242905945,17916.856089488778,0.008853654528358899,432
No,Yes,1184.9365230234434,25108.75671181296,0.006769721868360607,433
No,Yes,478.5720556048159,27512.344899758355,9.437202695447858e-5,434
No,No,221.69046189335518,34786.101351558114,4.9547673584841e-5,435
No,No,578.3876216876685,41054.13866192769,4.0948714636402354e-4,436
No,Yes,1361.4584324067198,19576.957131991923,0.020097825702246174,437
No,Yes,977.8480956027867,19731.960989718835,0.002018201911090497,438
No,No,1184.4252448815323,36887.43996685497,0.016069174923304518,439
Yes,Yes,1118.70103943078,21848.442900006266,0.004646102604726124,440
Yes,No,1119.09724476071,37224.567813512906,0.01086583812162112,441
No,No,776.3499793073664,31329.484850622466,0.0014398720969291893,442
No,No,1322.2970910843565,51792.40236870883,0.03293903618746355,443
No,No,878.0264575919464,27438.585115052003,0.002724863697385886,444
No,No,1268.379514677268,16921.1808790391,0.029955482218076257,445
No,No,0,32611.373069262485,1.3182825943834248e-5,446
No,No,0,37262.574093817115,1.2788901306690845e-5,447
No,Yes,366.78695731406333,25833.063098974948,4.85915366140913e-5,448
No,No,747.5610363778748,39898.76908589119,0.001144732543906682,449
No,No,1787.2851437259953,37499.093547967655,0.3823797812827777,450
No,Yes,1929.4469802584545,14995.49216849014,0.39453771942654237,451
No,No,987.1428909570203,27961.31960853385,0.0052339931926657255,452
No,Yes,856.3573684205214,20758.214689172462,9.63855879064036e-4,453
No,No,1101.1497070940493,18153.84431659453,0.011039684711664192,454
No,No,704.184519980701,31515.981678805416,9.307342572792529e-4,455
No,No,555.6234366760525,40837.73163608489,3.574345916332872e-4,456
No,No,1073.498260598436,44764.11054762013,0.007879009740581243,457
No,No,1126.2230230127013,32842.65237196029,0.01166291047504082,458
No,Yes,649.7733185642137,15708.296381202716,2.8643359215897084e-4,459
No,No,977.6576209972983,43743.496729848506,0.004462689874821014,460
No,No,1049.8899642061265,42637.511063827864,0.006934523521077112,461
No,Yes,1383.5663330639009,15764.34587592697,0.023464597853990504,462
No,Yes,1095.4657395796107,14065.167568003832,0.0042500577180792755,463
No,No,1089.3717909992006,30224.59613046218,0.009518184904269965,464
No,No,605.2209683061436,21792.321519971665,5.458723768567346e-4,465
No,No,1033.8853990166472,49262.045329225715,0.006035126522767668,466
No,No,1604.7205537547804,38186.98506953929,0.1699469692833319,467
No,No,826.3270259393122,24679.715044051987,0.002032003960766744,468
No,Yes,1176.1468232850416,16670.68078627677,0.006783036799604831,469
No,Yes,1275.0231993873683,19937.098033740403,0.011997829227220985,470
No,Yes,1290.2831400564396,23538.944142291275,0.012839133540106937,471
No,No,1133.4741993193252,51414.49595587523,0.010804027006999686,472
No,No,837.412566855277,37400.49288456245,0.001999708444856023,473
No,Yes,379.08216668841453,18280.367033800518,5.497761482407254e-5,474
No,Yes,1134.1662784980294,12453.363592403399,0.005418874503783177,475
No,No,0,39120.084789898705,1.2634891993054858e-5,476
No,No,1491.1748028047382,59394.3830781267,0.08243210630358913,477
No,Yes,1695.3595856563375,9582.941897122115,0.14111620210399037,478
No,No,705.5733276387198,54589.23986840941,8.075335881728648e-4,479
No,No,239.19336626567645,33743.22655248856,5.5444827687469255e-5,480
No,Yes,1183.7106414277837,12428.614513924531,0.007295350282508715,481
No,No,898.7618389120645,38267.08157840996,0.0028771673739734866,482
No,Yes,1524.290400449339,11719.593479098532,0.05454445130372464,483
No,No,777.0237374180375,35115.01855127982,0.0014105216242393949,484
No,No,1394.7958191952757,26074.9343643672,0.05873332411085041,485
No,Yes,0,20476.15572453062,5.49760193005221e-6,486
No,No,62.57157516018265,47946.76709381548,1.740226571563404e-5,487
Yes,No,1981.4518153843592,28127.89547331264,0.6799969439374305,488
No,No,514.0540347778252,50053.26192580099,2.619108941958713e-4,489
No,No,722.788038958828,53714.18606515201,9.010095066646184e-4,490
No,No,152.86630415659215,33716.86406080005,3.293272523091722e-5,491
No,No,293.1847728536383,35390.28759671216,7.598574192963318e-5,492
No,No,0,38613.62049653076,1.2676698947417246e-5,493
No,Yes,645.3668572291302,17878.364311447716,2.7499807005804025e-4,494
No,Yes,1515.1528330504466,26046.77208310968,0.04736900274633292,495
No,Yes,767.439505481761,18846.489221233776,5.708057316129613e-4,496
No,Yes,491.8797470534143,21715.226298099045,1.0620562307043176e-4,497
No,No,0,41389.43527223275,1.2449251114857084e-5,498
No,No,0,34589.48806018786,1.3013831723358643e-5,499
No,No,509.155164105994,40132.65920719425,2.7127423080121663e-4,500
No,Yes,965.5873700854856,16440.0996975194,0.0019150989404271065,501
No,Yes,1868.5400723074715,20489.59810776266,0.30326894204375526,502
No,No,403.49720580418995,41803.77816257188,1.418190825451888e-4,503
No,No,593.1436250687598,37670.93502419249,4.5760186246178826e-4,504
No,No,0,44547.8655465918,1.219541138040055e-5,505
No,No,742.2900158844506,39367.193308130314,0.0011127690634369998,506
No,Yes,1110.100456531919,13013.610567213607,0.0046725730759897945,507
No,No,771.5512952978195,49440.40129446855,0.001243157914371706,508
No,No,624.3388914975832,42492.75306869585,5.352760277322263e-4,509
No,Yes,499.957229779348,22884.952565322244,1.1066448878997433e-4,510
No,No,1088.637520373439,60650.03613231754,0.007783998643923891,511
No,No,1556.4919279676808,49669.66887316815,0.12433185662826801,512
No,Yes,797.0843357314081,23558.68308236622,6.619395668901522e-4,513
No,No,415.99250259785987,38215.67804299025,1.565490211074044e-4,514
No,Yes,538.2326811660021,26833.039629782812,1.3588069188167132e-4,515
No,Yes,1181.9347023996265,21086.082007942903,0.006824521733072627,516
No,Yes,836.0206886270745,9271.789924231065,9.188697274155175e-4,517
No,No,104.44321507779182,46928.00549117124,2.2555966957177025e-5,518
No,No,564.2094785779445,53196.62301942213,3.4729730128732353e-4,519
No,Yes,804.5394021546798,25091.460766250646,6.855050298155796e-4,520
No,No,1028.9536402332665,21218.30351994525,0.007026888400127776,521
No,No,748.7465836676595,8983.856901771938,0.0014101630214702384,522
No,No,66.63208073499118,28735.974114941237,2.0214738337009495e-5,523
No,No,452.80222889825797,48034.237712597416,1.8336956351586205e-4,524
No,Yes,798.4605101136667,27724.06575285085,6.49579424724947e-4,525
No,Yes,1941.9029281416767,23467.126966093976,0.39930943483508496,526
No,No,1446.1010119151497,22996.432302065325,0.0798465204854004,527
No,No,761.0640982905187,61580.034125346014,0.0010782426371869851,528
No,No,1350.1727283574846,43147.45558379221,0.04089691322009364,529
No,No,380.95020055996144,36943.36199406074,1.2776118028377364e-4,530
No,Yes,1602.8496070939511,15906.466797438985,0.0827364366280665,531
No,No,147.61011548848035,37588.56260992517,3.110866049472698e-5,532
No,No,0,36283.08012710539,1.2870867279496235e-5,533
No,Yes,733.0725123763355,18818.16738209646,4.639993155581894e-4,534
No,Yes,1082.7479762680405,26096.337033934815,0.0036411480510619193,535
No,No,779.6573003104764,40804.47570337459,0.0013809575199981664,536
No,No,994.158712170624,65254.07579615041,0.004285493069004127,537
No,No,769.1813741288856,50070.781546168306,0.001220498956071239,538
No,Yes,684.0985190962278,4985.169113364498,3.7787457775049544e-4,539
No,No,442.5633016943199,27898.4653945517,1.9657007316617163e-4,540
Yes,No,1717.0715925860768,38408.890916726865,0.2871553953925099,541
No,No,0,36302.528437155954,1.2869234706198324e-5,542
No,No,1092.3458648539768,44717.01257704213,0.008822735007131603,543
No,No,497.33495411576035,35146.79877336953,2.6094454675922013e-4,544
No,Yes,1149.6806549945131,16907.700744130085,0.005778395596863347,545
Yes,No,1465.2101636432794,58699.983197519716,0.07162718600982637,546
No,No,565.3176041570564,41789.611001658464,3.766226192436323e-4,547
No,Yes,922.1378905024388,12224.185170198303,0.0015149529686123758,548
No,Yes,175.59938060483978,11510.057867831452,1.6823782772597617e-5,549
No,No,1024.9468188811393,49675.560419035246,0.005704607053515489,550
No,No,596.8854323036586,54091.62475973599,4.2053162265120867e-4,551
No,No,750.4104842088658,53084.90748066311,0.0010686978343604186,552
No,Yes,790.8700274328395,14183.970025800287,6.777594415406676e-4,553
No,No,112.32787249754051,42386.04855504321,2.436673465969421e-5,554
No,Yes,738.3944873157343,16093.28455068752,4.8772842227678097e-4,555
No,No,1157.8555606887226,54419.80856905978,0.012256133505427137,556
No,No,1213.2431492552237,45149.51631811203,0.018082153019455347,557
No,No,1339.6262041855018,41656.0028929824,0.038832903532914125,558
No,No,588.3124302035718,56520.96251069583,3.930553877051287e-4,559
No,No,721.808132499821,56375.72198794433,8.802987614331307e-4,560
No,No,680.8207189734285,43843.47411744938,7.459927794548905e-4,561
No,Yes,815.4065708734867,12071.762499835748,7.967698610372108e-4,562
No,No,1042.5071120410666,37170.10904928381,0.006873464724576889,563
No,Yes,663.2498681221718,20454.61654932863,3.012334402830663e-4,564
No,Yes,1478.6185450644466,18026.471098964932,0.040330254599261595,565
No,No,337.7567539942778,33655.57243473156,1.0057422718231677e-4,566
No,Yes,1273.5507196165129,23126.63619911412,0.01165090983584215,567
No,No,114.17972587798738,49562.98926534405,2.3513781024104982e-5,568
No,No,0,52295.60092976423,1.1594438257389705e-5,569
No,Yes,1516.3176892323488,26377.593493919834,0.04758942411859746,570
No,Yes,898.1146731086128,24164.751100740872,0.0012126250998758053,571
No,No,790.5905821173341,48219.59446657481,0.0014054904368691209,572
No,No,0,29072.721493803852,1.3490632745009475e-5,573
No,No,1273.2448303305944,49136.47419586844,0.025126486008068962,574
No,No,1279.200448330501,36063.11410895901,0.02827313907389339,575
No,Yes,732.7193808889718,14568.747409620124,4.7601831764640666e-4,576
Yes,No,1763.5790878946143,46227.07454213574,0.3363750694471894,577
No,Yes,1280.4184484249206,16310.905526913288,0.012682875204046795,578
No,No,1529.9379953651533,36912.89730157013,0.1161792357901869,579
No,Yes,345.467636476389,18251.494559288563,4.4889743269518954e-5,580
No,No,197.98940375168524,33723.985759164265,4.324134551102428e-5,581
Yes,Yes,1770.969440526488,15975.537196511857,0.19919638009387688,582
No,Yes,639.3719435410694,17037.054799848087,2.666858503366119e-4,583
No,No,238.81464385707153,23526.71090621513,5.912986424795919e-5,584
No,No,390.5558430767373,45338.35721477405,1.2817422597190985e-4,585
No,Yes,830.1715111069817,19476.587579080395,8.299483782957132e-4,586
No,Yes,1378.876075643808,21613.57847016604,0.021988907718093018,587
No,No,242.40344931582501,37364.42309275871,5.521016401566483e-5,588
No,No,1236.5474935522334,36211.49036181674,0.021975505828205268,589
No,No,1063.7749366931112,34914.27525455233,0.007922517931342488,590
No,No,126.92317897391308,33819.14332206562,2.8140168176634418e-5,591
No,No,758.4655012616107,38018.145689663696,0.0012375945571462088,592
No,No,908.9314586446133,68758.87839889454,0.002508491250533723,593
No,No,558.5183424109873,46297.42541089357,3.5101290104811974e-4,594
No,No,1819.2423333921147,36969.552515200754,0.4296951852964798,595
No,Yes,1110.68174400549,19327.57503792683,0.00450059048496008,596
No,No,723.2433746699935,43459.01185429779,9.659278754658558e-4,597
No,No,972.0318640314952,18510.946033197964,0.0050822253117980805,598
No,No,696.0144306496431,40741.420240333464,8.342875441241465e-4,599
No,Yes,1178.2489088752632,29362.604609009002,0.006326771186389727,600
No,Yes,329.5585108770624,19371.812091688298,4.0482528874521905e-5,601
No,Yes,792.5292384728268,14546.30176770997,6.829623765727261e-4,602
No,No,1246.037757695994,33691.72130910221,0.023617125299200147,603
No,No,591.7607764815391,41670.25738254101,4.421201536973527e-4,604
No,No,244.0811388007914,24854.249823643517,6.051354232741702e-5,605
No,No,1038.548360060388,49944.865150649624,0.006178938678886811,606
No,No,679.0745867961529,49488.56398151288,7.115100724444414e-4,607
No,No,1061.4158360020015,40585.2216446978,0.0075298497851972995,608
No,Yes,1268.2406909193096,11914.57826842875,0.012133529863277656,609
No,Yes,955.533685819795,14736.720879112805,0.0018226343191844495,610
No,No,1115.8206296409223,27882.809264398187,0.011317156934119676,611
No,Yes,601.163260610188,22029.19351715553,2.0498233212836277e-4,612
No,No,1097.6000389451099,52286.43182295371,0.00866967703792669,613
No,No,1042.7830726466734,45982.96631852868,0.006502750412183256,614
No,Yes,1321.443052865271,8624.110688742807,0.01700736845457686,615
No,No,1052.3932601620531,37637.6593074495,0.0072710183371621304,616
No,No,687.9517010624339,27604.07927143022,8.657225253988777e-4,617
No,Yes,566.4605126263493,24828.265983565165,1.6324045000338177e-4,618
No,No,769.4142240379376,35071.1665353159,0.0013476650244476109,619
No,No,955.1353421031998,26372.985815294982,0.004363152809107503,620
No,No,643.4095264647656,28660.1401685022,6.572107097174652e-4,621
No,No,0,42745.30201314053,1.2339640641907652e-5,622
No,No,437.63606259623464,45384.04745023753,1.7024722047199756e-4,623
No,No,1278.865641614042,34673.170993202635,0.028467332906909934,624
No,No,1639.3905719662746,30624.77592849183,0.20959112869347613,625
No,No,891.6437372657743,36470.82834018614,0.002788886083362217,626
No,Yes,316.45904831323946,18813.940208835207,3.754111952723853e-5,627
No,No,622.9295073871783,48874.55576804608,5.091157669623791e-4,628
No,No,107.27752675895522,42287.30286205244,2.3650330390872825e-5,629
No,Yes,990.5432157739554,12398.49060383948,0.0022850931440341984,630
No,No,0,45659.99570261846,1.2107268194779413e-5,631
No,No,0,33119.9553306198,1.31391683263998e-5,632
No,No,591.21848728877,35287.82458437592,4.593996221460585e-4,633
No,Yes,928.0600782656444,21121.844832818573,0.0014816139464115653,634
No,No,304.59922389878216,40785.989177539144,7.859068463607761e-5,635
No,No,235.93949768681534,31336.510118597762,5.522658503906907e-5,636
No,Yes,1108.0535176809904,10853.23093959845,0.0046806477981724435,637
No,No,687.3063969769955,24563.757675725836,8.796162517024562e-4,638
No,No,60.1860361263316,39864.863550390124,1.8081942979989017e-5,639
No,No,0,34648.9725974223,1.3008783535383503e-5,640
No,No,272.8932571451151,58730.57286150173,5.773340002460344e-5,641
Yes,No,1531.7164593197779,43930.40009556784,0.11262976465633984,642
No,No,949.6086485133139,47702.57374579843,0.00367444261043931,643
No,No,561.916178455117,35080.57924382213,3.85469425535038e-4,644
No,No,468.1325221969943,25231.346234495733,2.3339397796365538e-4,645
No,Yes,993.1081699918467,12215.94682180656,0.0023234251182520788,646
No,No,0,31314.69508842318,1.3294792640556813e-5,647
No,Yes,759.478369178202,12710.720923241235,5.662391881317097e-4,648
No,No,1340.787209296528,36440.22832162275,0.04039359935475429,649
No,Yes,1521.4633955022468,15210.474069456843,0.052526280970418004,650
No,No,133.74334434970547,30457.016366100368,2.9972968221216486e-5,651
Yes,No,780.1725691715127,51656.874063774114,0.0012907104653537942,652
No,No,839.9154583495889,22884.793017069012,0.002231239486003943,653
No,No,913.5058729379034,36670.85422303509,0.0031769443622068822,654
No,No,924.8814414570438,35712.63790575331,0.0034232544484299227,655
No,No,1197.8315046116654,54652.30929843739,0.015525909730710705,656
No,No,49.209665896013234,30451.152858765956,1.7994315718880487e-5,657
No,No,970.7160965857931,48387.648617341976,0.0041531546987172464,658
No,No,783.057400540258,54082.42408452224,0.0012927663860377917,659
No,Yes,465.0628886138535,20379.06208952693,9.112448106396617e-5,660
No,No,0,39337.7499765406,1.2616966838203921e-5,661
No,Yes,732.2642675944837,21986.045453650542,4.5230340324097835e-4,662
No,No,576.0912613440713,37679.69858925232,4.128358274528062e-4,663
No,Yes,588.9910562522157,16309.875448561672,1.977013591207555e-4,664
No,No,863.1407178311641,43779.477854598474,0.0022399695951878643,665
No,No,857.5757339738806,49675.37031827073,0.002084582664262682,666
No,No,361.50173106112544,33674.890239337605,1.1605820734929624e-4,667
No,No,891.1554270666734,36023.085007346104,0.0027888102150070595,668
No,No,918.1222059654469,44738.55603045551,0.0030995047243322395,669
No,No,1335.0280182810616,21150.855944740575,0.04298812042817029,670
